	call_a	call_b	dist_score	intense_a	intense_b
344	20170903_VHMM007_01_50_27_875_0_00_106_cc	20170903_VLF206_01_20_12_203_0_00_118_mov	0.5323546528816223	-32.253477197371346	-29.21463438369161
345	20170903_VHMM007_02_00_00_301_0_00_107_cc	20170903_VLF206_01_29_43_878_0_00_118_cc	0.3878354728221893	-33.221110310292794	-34.47752931987546
346	20170905_VCVM001_01_01_16_730_0_00_188_cc	20170905_3_VHMM003_00_02_21_571_0_00_235_cc	0.5600799918174744	-28.69122569765925	-21.817902592966302
347	20170905_VCVM001_01_04_41_673_0_00_243_cc	20170905_1_VLF206_00_57_23_427_0_00_249_ld	0.7423847317695618	-28.04248127550163	-17.776981732529183
348	20170905_VCVM001_01_05_22_500_0_00_161_cc	20170905_VHMM007_01_05_12_055_0_00_157_cc	0.6069091558456421	-23.80511465018628	-30.35830083949729
349	20170905_VCVM001_01_08_27_291_0_00_178_cc_x	20170905_VHMM002_01_08_12_653_0_00_207_hyb__(sn+cc)	0.5105583071708679	-27.594665109065012	-30.755075447610444
350	20170905_VCVM001_01_08_27_291_0_00_178_cc_x	20170905_3_VHMM003_00_09_31_117_0_00_178_cc	0.5917985439300537	-27.594665109065012	-12.422122501247571
351	20170905_VCVM001_01_09_46_772_0_00_227_cc_x	20170905_VHMM002_01_09_32_033_0_00_198_hyb__(sn+cc)	0.8124412894248962	-26.306357475931307	-30.23349522871639
352	20170905_VCVM001_01_10_31_835_0_00_255_move_*	20170905_3_VHMM003_00_11_35_305_0_00_257_move_*	0.1534413993358612	-34.2723034189341	-19.364681298447735
353	20170905_VCVM001_01_10_32_914_0_00_050_sn_*	20170905_3_VHMM003_00_11_36_383_0_00_059_sn_*	0.2577693462371826	-32.628237032261815	-20.834324669784436
354	20170905_VCVM001_01_10_32_964_0_00_195_move_*	20170905_3_VHMM003_00_11_36_442_0_00_187_move_*	0.1454930752515792	-29.726731799875814	-20.097788117606598
355	20170905_VCVM001_01_10_33_875_0_00_226_cc_*	20170905_3_VHMM003_00_11_37_332_0_00_245_cc	0.3774282932281494	-23.175418773618475	-17.98355692902472
356	20170905_VCVM001_01_11_09_871_0_00_194_cc_x	20170905_2_VLF206_00_01_31_365_0_00_164_cc_*_?	0.1385174095630645	-20.73913006696017	-15.710077912583778
357	20170905_VCVM001_01_12_30_713_0_00_222_cc	20170905_3_VHMM003_00_13_33_828_0_00_270_cc	0.3328299522399902	-27.89550984610706	-29.887289071571832
358	20170905_VCVM001_01_12_40_639_0_00_076_sn	20170905_VHMM007_01_12_29_709_0_00_065_sn	0.3440669476985931	-24.838860343041972	-34.776430890269424
359	20170905_VCVM001_01_12_41_000_0_00_042_sn	20170905_VHMM007_01_12_30_053_0_00_049_sn	0.4248942136764526	-26.350410405341478	-28.593930951996697
360	20170905_VCVM001_01_12_41_042_0_00_090_sn	20170905_VHMM007_01_12_30_102_0_00_079_sn	0.2624057829380035	-30.688383060878582	-28.161106894633914
361	20170905_VCVM001_01_12_41_364_0_00_051_sn	20170905_VHMM007_01_12_30_435_0_00_064_sn	0.5264010429382324	-42.721366013817274	-33.27807631629956
362	20170905_VCVM001_01_12_51_500_0_00_171_cc	20170905_3_VHMM003_00_13_54_536_0_00_203_cc	0.7154523730278015	-27.181432899987293	-15.836657170247058
363	20170905_VCVM001_01_24_24_172_0_00_209_cc	20170905_3_VHMM003_00_25_25_519_0_00_185_cc	0.3833128809928894	-28.259853146895473	-31.007714135623843
364	20170905_VCVM001_01_24_59_739_0_00_200_cc	20170905_VHMM007_01_24_48_058_0_00_164_cc	0.5910096764564514	-24.933345812975087	-29.049301341861025
365	20170905_VCVM001_01_28_22_171_0_00_214_cc	20170905_VHMM007_01_28_10_221_0_00_167_cc	0.7113744020462036	-28.154914188546144	-28.38700449858014
366	20170905_VCVM001_01_31_02_084_0_00_259_soc_*	20170905_VHMM002_01_30_45_840_0_00_260_soc	0.2759078443050384	-33.056903253701186	-27.602981485684808
367	20170905_VCVM001_01_31_02_406_0_00_194_soc_*	20170905_VHMM002_01_30_46_139_0_00_224_soc	0.1322348862886428	-38.205854768037334	-30.744423274566355
368	20170905_VCVM001_01_31_18_500_0_00_174_cc	20170905_VHMM002_01_31_02_280_0_00_222_cc	0.3771297037601471	-28.42514804750541	-34.62656348199697
369	20170905_VCVM001_01_32_29_817_0_00_182_cc	20170905_VHMM007_01_32_17_573_0_00_174_soc	0.7549885511398315	-27.14282183763902	-30.894203050718527
370	20170905_VCVM001_01_32_47_118_0_00_208_cc	20170905_3_VHMM003_00_33_47_179_0_00_188_cc	0.7018429040908813	-28.25930708769804	-11.126412505945286
371	20170905_VCVM001_01_34_21_898_0_00_206_cc	20170905_VHMM006_01_34_17_945_0_00_211_cc	0.5556549429893494	-30.128768882314432	-22.987133259113726
372	20170905_VCVM001_01_34_30_948_0_00_151_cc_x	20170905_3_VHMM003_00_35_30_679_0_00_195_cc	0.8250859379768372	-27.04215577269658	-16.319447414403324
373	20170905_VCVM001_01_36_47_384_0_00_186_cc	20170905_3_VHMM003_00_37_46_756_0_00_159_cc	0.5974915027618408	-31.15631072815189	-22.57871505210492
374	20170905_VCVM001_01_39_37_701_0_00_188_cc_x	20170905_VHMM006_01_39_33_434_0_00_183_cc	0.2196089923381805	-31.933174013218625	-27.808076143646886
375	20170905_VCVM001_01_41_07_212_0_00_193_cc	20170905_3_VHMM003_00_42_05_973_0_00_156_cc	0.5345572829246521	-30.036227201612746	-20.975212175101305
376	20170905_VCVM001_01_41_07_212_0_00_193_cc	20170905_VHMM006_01_41_02_928_0_00_170_cc	0.5068775415420532	-30.036227201612746	-24.562210328289193
377	20170905_VCVM001_01_41_36_566_0_00_197_cc_x	20170905_3_VHMM003_00_42_35_202_0_00_158_cc_x	0.8036069273948669	-25.488770530163606	-17.267936399926068
378	20170905_VCVM001_01_41_52_185_0_00_211_cc	20170905_VHMM007_01_41_39_417_0_00_186_cc	0.7327353358268738	-31.25125679006627	-34.060458096510644
379	20170905_VCVM001_01_42_24_774_0_00_063_sn	20170905_VHMM007_01_42_11_928_0_00_081_sn	0.0564746893942356	-45.86569838002737	-33.07277965794028
380	20170905_VCVM001_01_44_35_500_0_00_203_cc	20170905_VHMM007_01_44_22_526_0_00_160_cc	0.4136101603507995	-25.104034707979114	-27.58104999840001
381	20170905_VCVM001_01_47_28_067_0_00_237_cc	20170905_3_VHMM003_00_48_25_775_0_00_203_cc	0.689602255821228	-29.07189491645874	-19.926181264568044
382	20170905_VCVM001_01_50_46_626_0_00_211_cc	20170905_VHMM006_01_50_42_000_0_00_262_cc	0.5969109535217285	-29.00589036019213	-24.088386840387503
383	20170905_VCVM001_01_51_19_000_0_00_166_cc	20170905_2_VLF206_00_41_34_288_0_00_183_ld	0.9062418341636658	-27.676948620603984	-16.8002141708971
384	20170905_VCVM001_01_52_50_331_0_00_215_cc	20170905_3_VHMM003_00_53_47_267_0_00_170_cc	0.591825008392334	-28.98299624691323	-19.547684725859376
385	20170905_VCVM001_01_55_34_422_0_00_077_sn_*	20170905_VHMM007_01_55_20_755_0_00_066_sn	0.3391489386558532	-50.411176116954195	-32.3994433946548
386	20170905_VCVM001_01_56_04_845_0_00_155_cc_x	20170905_VHMM007_01_55_51_241_0_00_179_cc	0.7470893859863281	-25.279852561523715	-26.680160996741137
387	20170905_VCVM001_02_00_10_968_0_00_183_unk_#	20170905_3_VHMM003_01_01_06_820_0_00_179_unk	0.3058200478553772	-27.685097590980092	-20.152163367670877
388	20170905_VHMM002_00_17_28_186_0_00_177_cc_x	20170905_2_VHMM003_00_09_58_147_0_00_194_cc	0.3814089000225067	-27.879286171720675	-23.10949914982267
389	20170905_VHMM002_00_18_52_739_0_00_183_cc_40	20170905_2_VHMM003_00_11_22_625_0_00_187_cc	0.3916044533252716	-31.7194702050002	-17.50867915641329
390	20170905_VHMM002_01_00_27_890_0_00_189_cc	20170905_VHMM006_01_00_39_307_0_00_192_cc	0.4348161518573761	-29.97506772118188	-23.880155140201644
391	20170905_VHMM002_01_00_56_328_0_00_179_cc	20170905_3_VHMM003_00_02_15_500_0_00_161_cc	0.4266632795333862	-29.59787573602521	-30.000241410704195
392	20170905_VHMM002_01_00_56_328_0_00_179_cc	20170905_1_VLF206_00_53_53_011_0_00_188_ld	0.5956637859344482	-29.59787573602521	-21.75883463889726
393	20170905_VHMM002_01_00_57_684_0_00_179_cc	20170905_3_VHMM003_00_02_16_856_0_00_143_cc	0.1599732786417007	-33.37786947291012	-27.794500277052446
394	20170905_VHMM002_01_01_15_499_0_00_186_cc	20170905_3_VHMM003_00_02_34_647_0_00_212_cc	0.3792047500610351	-32.278024721053065	-17.75064571015674
395	20170905_VHMM002_01_01_27_697_0_00_170_hyb__(sn+cc)	20170905_3_VHMM003_00_02_46_813_0_00_165_cc	0.1869086027145385	-26.880855728185104	-22.402025510831326
396	20170905_VHMM002_01_02_22_328_0_00_211_hyb__(sn+cc)	20170905_VHMM007_01_02_26_289_0_00_210_cc_x	0.6103056073188782	-34.4012898201904	-31.45191124278579
397	20170905_VHMM002_01_03_03_136_0_00_206_hyb__(sn+cc)	20170905_1_VLF206_00_55_59_553_0_00_164_soc_?	0.0742716416716575	-29.08394236166633	-16.533947460645777
398	20170905_VHMM002_01_03_59_708_0_00_175_cc	20170905_VHMM006_01_04_11_249_0_00_219_cc	0.3931368291378021	-31.26284489247974	-23.425183928301262
399	20170905_VHMM002_01_04_25_844_0_00_210_hyb__(sn+cc)	20170905_1_VLF206_00_57_22_222_0_00_237_ld	0.5744181871414185	-29.646515830943635	-17.784164494297936
400	20170905_VHMM002_01_04_33_691_0_00_047_sn	20170905_1_VLF206_00_57_29_914_0_00_050_sn	0.8776789903640747	-27.97946749024634	-10.789873695935846
401	20170905_VHMM002_01_04_33_764_0_00_202_cc	20170905_VHMM006_01_04_45_305_0_00_216_hyb_*__(sn+cc)	0.660463273525238	-28.020957332256767	-25.621073361885735
402	20170905_VHMM002_01_04_41_576_0_00_189_cc_x	20170905_1_VLF206_00_57_37_874_0_00_216_ld	0.490727037191391	-27.58172352140538	-18.067950712554072
403	20170905_VHMM002_01_04_52_335_0_00_201_hyb_*__(sn+cc)	20170905_VHMM007_01_04_56_330_0_00_169_cc	0.7760588526725769	-30.243868386645246	-25.834679122023395
404	20170905_VHMM002_01_05_31_219_0_00_196_hyb__(sn+cc)	20170905_1_VLF206_00_58_27_421_0_00_178_ld	0.5050336122512817	-27.302776097731414	-14.15698927113747
405	20170905_VHMM002_01_05_44_356_0_00_162_cc	20170905_VHMM006_01_05_55_959_0_00_171_cc	0.4881335496902466	-32.847069181451964	-21.894990427654044
406	20170905_VHMM002_01_06_34_200_0_00_219_hyb__(sn+cc)	20170905_3_VHMM003_00_07_52_894_0_00_236_hyb__(sn+cc)	0.2740610241889953	-29.52783127335586	-15.852224746291174
407	20170905_VHMM002_01_06_39_600_0_00_200_hyb__(sn+cc)	20170905_VHMM007_01_06_43_701_0_00_164_cc	0.4197649359703064	-26.549255991931634	-30.854418034542736
408	20170905_VHMM002_01_07_59_322_0_00_177_hyb__(sn+cc)	20170905_1_VLF206_01_00_55_335_0_00_190_ld	0.3674871325492859	-28.39096119139473	-12.211851333585106
409	20170905_VHMM002_01_08_12_653_0_00_207_hyb__(sn+cc)	20170905_3_VHMM003_00_09_31_117_0_00_178_cc	0.5862647891044617	-30.755075447610444	-12.422122501247571
410	20170905_VHMM002_01_08_16_500_0_00_178_cc	20170905_VHMM007_01_08_20_663_0_00_173_cc	0.7384262084960938	-32.9584668850955	-26.678960719868343
411	20170905_VHMM002_01_08_21_637_0_00_158_move_?	20170905_VHMM007_01_08_25_695_0_00_181_cc	0.5545873045921326	-28.74816065949007	-32.77012951097269
412	20170905_VHMM002_01_08_25_056_0_00_156_cc	20170905_VHMM007_01_08_29_153_0_00_179_cc_x	0.9112473726272584	-29.116701070781374	-20.684854588934613
413	20170905_VHMM002_01_08_41_876_0_00_163_cc	20170905_VHMM007_01_08_46_041_0_00_180_cc	0.6370232701301575	-27.11731234211245	-30.869015259425588
414	20170905_VHMM002_01_08_48_866_0_00_163_cc	20170905_3_VHMM003_00_10_07_249_0_00_182_cc	0.3432108461856842	-27.270931227375552	-16.186628462130063
415	20170905_VHMM002_01_09_11_000_0_00_188_cc_x	20170905_VHMM007_01_09_15_155_0_00_169_cc_x	0.5042603611946106	-28.22867506028938	-22.36996540390605
416	20170905_VHMM002_01_10_24_253_0_00_177_cc	20170905_VHMM007_01_10_28_298_0_00_202_cc	0.5033204555511475	-28.377016700636354	-27.67250927460428
417	20170905_VHMM002_01_12_31_125_0_00_142_cc_x	20170905_3_VHMM003_00_13_49_345_0_00_154_cc	0.6320576071739197	-21.256014499846863	-20.202655089023068
418	20170905_VHMM002_01_12_55_471_0_00_178_cc	20170905_VHMM007_01_12_59_500_0_00_144_cc	0.4869125783443451	-28.140975169129913	-26.422946661019786
419	20170905_VHMM002_01_13_56_313_0_00_157_cc	20170905_3_VHMM003_00_15_14_250_0_00_127_cc	0.5713762044906616	-27.063490065969077	-25.23834710472525
420	20170905_VHMM002_01_14_13_150_0_00_142_cc_x	20170905_2_VLF206_00_04_49_422_0_00_114_cc	0.4575599431991577	-24.42703535001936	-9.137231472125823
421	20170905_VHMM002_01_14_25_540_0_00_161_cc	20170905_VHMM006_01_14_37_376_0_00_153_cc_x	0.3960756361484527	-28.626243317269125	-26.707706943041387
422	20170905_VHMM002_01_15_02_156_0_00_159_cc	20170905_VHMM007_01_15_06_284_0_00_180_cc	0.5497322082519531	-30.207975567840805	-30.28497151552148
423	20170905_VHMM002_01_21_22_728_0_00_155_cc	20170905_2_VLF206_00_11_58_290_0_00_124_cc_*	0.3320229649543762	-29.933748142870336	-13.84252429437888
424	20170905_VHMM002_01_21_59_691_0_00_166_cc	20170905_VHMM007_01_22_03_769_0_00_144_cc	0.4938881695270538	-30.466692849067506	-29.682261538430573
425	20170905_VHMM002_01_22_42_157_0_00_154_cc	20170905_VHMM007_01_22_46_344_0_00_155_cc_x	0.488318920135498	-27.188312455152644	-24.28858310723753
426	20170905_VHMM002_01_22_55_732_0_00_160_cc	20170905_VHMM007_01_22_59_870_0_00_203_cc_x	0.4596588313579559	-30.588972459950664	-23.821716341003683
427	20170905_VHMM002_01_24_06_309_0_00_155_cc	20170905_3_VHMM003_00_25_23_475_0_00_160_cc	0.4388151168823242	-34.3724261691019	-29.036235227029547
428	20170905_VHMM002_01_24_06_309_0_00_155_cc	20170905_VHMM006_01_24_18_409_0_00_184_cc	0.445494681596756	-34.3724261691019	-24.424402416364217
429	20170905_VHMM002_01_24_57_574_0_00_179_cc	20170905_3_VHMM003_00_26_14_724_0_00_164_cc	0.3933020830154419	-29.153912721224646	-16.02457214728657
430	20170905_VHMM002_01_25_06_084_0_00_169_cc	20170905_3_VHMM003_00_26_23_113_0_00_185_cc	0.3310194909572601	-33.2279756720608	-20.407061389136388
431	20170905_VHMM002_01_25_06_084_0_00_169_cc	20170905_VHMM006_01_25_18_133_0_00_212_cc	0.3754529058933258	-33.2279756720608	-23.07142067140372
432	20170905_VHMM002_01_28_37_584_0_00_162_cc	20170905_VHMM007_01_28_41_801_0_00_154_cc	0.4777838885784149	-28.0753239810051	-27.962322351875418
433	20170905_VHMM002_01_31_24_928_0_00_149_cc_x	20170905_VHMM007_01_31_29_122_0_00_146_cc	0.5063045024871826	-22.83177297696494	-29.137032753001805
434	20170905_VHMM002_01_33_38_552_0_00_147_cc_x	20170905_VHMM007_01_33_42_741_0_00_169_cc_x	0.5000491142272949	-26.625860896077008	-31.103026797313532
435	20170905_VHMM002_01_34_21_248_0_00_163_cc	20170905_2_VLF206_00_24_55_606_0_00_134_cc	0.3450895249843597	-31.01305240972648	-16.223590434531797
436	20170905_VHMM002_01_35_14_548_0_00_168_hyb__(sn+cc)	20170905_VHMM007_01_35_18_764_0_00_150_soc	0.5223166346549988	-35.34052386260179	-32.76188706232504
437	20170905_VHMM002_01_44_58_072_0_00_144_cc	20170905_2_VLF206_00_35_31_509_0_00_124_cc	0.308050662279129	-26.6981097681237	-9.364076519656608
438	20170905_VHMM002_01_49_19_575_0_00_161_cc	20170905_VHMM007_01_49_23_682_0_00_168_cc	0.3337531983852386	-34.0189410139873	-29.496576803120668
439	20170905_VHMM002_01_49_39_837_0_00_162_cc	20170905_VHMM007_01_49_44_083_0_00_166_cc_x	0.5530485510826111	-25.934276319722972	-27.116094915154303
440	20170905_VHMM002_01_50_47_820_0_00_168_cc_x	20170905_2_VLF206_00_41_20_912_0_00_188_ld	0.4925445318222046	-26.923573339093814	-17.432141076129636
441	20170905_VHMM002_01_53_34_462_0_00_148_cc_x	20170905_3_VHMM003_00_54_49_083_0_00_169_cc	0.3238531351089477	-26.847824885409842	-16.052793315725967
442	20170905_VHMM002_01_53_44_433_0_00_147_cc	20170905_VHMM007_01_53_48_733_0_00_145_cc	0.8512143492698669	-33.14191819359521	-28.833702448021068
443	20170905_VHMM002_01_57_04_790_0_00_209_cc	20170905_3_VHMM003_00_58_19_169_0_00_171_cc_*	0.2358717918395996	-28.68213923009696	-37.90913797346234
444	20170905_VHMM002_01_59_06_261_0_00_191_move	20170905_2_VLF206_00_49_38_481_0_00_188_ld	0.9175235629081726	-26.821652166013283	-15.341815161160497
445	20170905_VHMM002_02_00_20_573_0_00_157_al	20170905_VHMM007_02_00_24_976_0_00_198_al	0.2844291031360626	-25.41132542665501	-28.41352453673512
446	20170905_VHMM002_02_00_22_348_0_00_212_al	20170905_VHMM007_02_00_26_675_0_00_180_al	0.2692815959453583	-21.303830027273094	-23.769553546620706
447	20170905_VHMM002_02_00_22_960_0_00_124_al_x	20170905_VHMM006_02_00_36_377_0_00_122_al_x	0.668944239616394	-22.04045280317657	-20.9111396619479
448	20170905_VHMM002_02_00_23_172_0_00_130_al_x	20170905_VHMM006_02_00_36_581_0_00_127_al_x	0.8335900902748108	-23.41381315543242	-18.468109014445314
449	20170905_VHMM002_02_00_23_784_0_00_161_al_x	20170905_VHMM006_02_00_37_084_0_00_151_al_x	0.7473115921020508	-25.020703583456346	-18.881746453801263
450	20170905_VHMM002_02_01_39_221_0_00_076_sn	20170905_VHMM006_02_01_52_540_0_00_079_sn	0.1381658762693405	-37.18664594725067	-33.64297135856361
451	20170905_VHMM002_02_02_07_543_0_00_039_sn	20170905_3_VHMM003_01_03_21_522_0_00_041_sn_*	0.1626651585102081	-27.650576778955475	-21.42722734491537
452	20170905_VHMM002_02_02_08_000_0_00_060_sn	20170905_3_VHMM003_01_03_21_903_0_00_050_sn_*	0.5679095387458801	-33.09918649748479	-24.398661183704032
453	20170905_3_VHMM003_00_02_15_500_0_00_161_cc	20170905_1_VLF206_00_53_53_011_0_00_188_ld	0.4379055798053741	-30.000241410704195	-21.75883463889726
454	20170905_3_VHMM003_00_02_21_571_0_00_235_cc	20170905_1_VLF206_00_53_58_991_0_00_238_ld_?_*	0.2406298518180847	-21.817902592966302	-28.29502565937984
455	20170905_3_VHMM003_00_02_59_000_0_00_189_cc	20170905_1_VLF206_00_54_36_521_0_00_170_ld	0.5687340497970581	-18.117588933924434	-12.089895442932207
456	20170905_3_VHMM003_00_03_38_420_0_00_193_cc	20170905_1_VLF206_00_55_15_900_0_00_219_hyb_[ld+cc]_?	0.4294653832912445	-16.690952729815493	-17.166617935928162
457	20170905_3_VHMM003_00_04_20_739_0_00_205_cc	20170905_1_VLF206_00_55_58_243_0_00_176_cc_?	0.4353441894054413	-17.682473320728818	-19.653217601620735
458	20170905_3_VHMM003_00_05_29_489_0_00_206_cc	20170905_VHMM007_01_04_14_730_0_00_169_cc_x	1.0715354681015017	-15.678311868271974	-26.860609447306377
459	20170905_3_VHMM003_00_07_40_400_0_00_144_cc	20170905_VHMM007_01_06_25_739_0_00_160_cc_x	0.4088081121444702	-9.782524225552084	-21.54483429373123
460	20170905_3_VHMM003_00_07_44_945_0_00_166_cc	20170905_VHMM007_01_06_30_244_0_00_139_cc	0.9035786390304564	-12.607220598323183	-25.845754897079924
461	20170905_3_VHMM003_00_08_14_800_0_00_200_cc	20170905_VHMM006_01_07_07_727_0_00_176_cc	0.4969331324100494	-15.236034885302043	-22.815193392059538
462	20170905_3_VHMM003_00_08_35_053_0_00_168_cc	20170905_1_VLF206_01_00_12_578_0_00_189_ld	0.4272332191467285	-14.90159960594383	-10.848918327438986
463	20170905_3_VHMM003_00_09_09_100_0_00_190_cc	20170905_1_VLF206_01_00_46_653_0_00_180_ld	0.3614653646945953	-15.852385799648358	-14.434597610007366
464	20170905_3_VHMM003_00_09_47_738_0_00_183_cc	20170905_VHMM006_01_08_40_802_0_00_198_cc	0.5096245408058167	-15.260953944488254	-25.966529947158396
465	20170905_3_VHMM003_00_10_19_037_0_00_224_hyb__(cc+ld)	20170905_VHMM007_01_09_04_579_0_00_181_cc_x	0.7934538125991821	-14.325786233142479	-26.001355228687192
466	20170905_3_VHMM003_00_11_04_859_0_00_186_cc	20170905_VHMM006_01_09_58_128_0_00_240_cc	0.3289118409156799	-15.214919116557084	-24.55351775961092
467	20170905_3_VHMM003_00_11_30_952_0_00_201_cc	20170905_2_VLF206_00_00_49_087_0_00_157_cc	0.0515564195811748	-14.184535380228557	-22.14277215217399
468	20170905_3_VHMM003_00_11_31_729_0_00_208_cc_*	20170905_2_VLF206_00_00_49_854_0_00_183_cc	0.1248681843280792	-16.675116418671287	-21.319090810521836
469	20170905_3_VHMM003_00_14_23_808_0_00_191_cc	20170905_2_VLF206_00_03_41_966_0_00_180_ld_x	0.593311607837677	-12.69671929969075	-14.63674846306564
470	20170905_3_VHMM003_00_15_16_328_0_00_150_cc	20170905_VHMM007_01_14_02_419_0_00_155_cc	0.3298771679401397	-26.536071620932383	-33.23326369127223
471	20170905_3_VHMM003_00_15_17_569_0_00_145_cc	20170905_VHMM007_01_14_03_631_0_00_167_cc	0.1004154905676841	-22.95067629434434	-29.15109338503784
472	20170905_3_VHMM003_00_16_24_936_0_00_142_cc_*	20170905_VHMM007_01_15_11_121_0_00_140_cc	0.1199991255998611	-24.275517794156535	-28.7835488127351
473	20170905_3_VHMM003_00_16_40_052_0_00_042_sn	20170905_VHMM007_01_15_26_264_0_00_048_sn	0.4492084980010986	-17.23355648539752	-32.20862170518743
474	20170905_3_VHMM003_00_16_57_174_0_00_249_al	20170905_VHMM007_01_15_43_408_0_00_252_al	0.1386367231607437	-11.966994857865318	-34.83323377305195
475	20170905_3_VHMM003_00_16_57_174_0_00_249_al	20170905_2_VLF206_00_06_15_311_0_00_228_al_?	0.1811902225017547	-11.966994857865318	-27.57846379295353
476	20170905_3_VHMM003_00_17_03_814_0_00_132_al	20170905_VHMM007_01_15_50_056_0_00_108_al	0.0809947028756141	-19.259297422627224	-40.58480440244058
477	20170905_3_VHMM003_00_17_57_769_0_00_205_cc	20170905_VHMM006_01_16_51_810_0_00_189_cc	0.3154924511909485	-14.205234686105392	-22.006553603728136
478	20170905_3_VHMM003_00_22_09_659_0_00_140_cc_*	20170905_VHMM007_01_20_56_403_0_00_168_cc	0.5991249084472656	-26.008934409483548	-28.847220527125195
479	20170905_3_VHMM003_00_22_32_468_0_00_202_cc	20170905_VHMM007_01_21_19_206_0_00_182_cc_x	0.4288232326507568	-21.569833058782166	-28.270653247998524
480	20170905_3_VHMM003_00_22_32_468_0_00_202_cc	20170905_2_VLF206_00_11_50_599_0_00_178_cc	0.4122164249420166	-21.569833058782166	-17.81587417811806
481	20170905_3_VHMM003_00_22_39_712_0_00_192_cc	20170905_2_VLF206_00_11_57_863_0_00_148_cc_*	0.0644670873880386	-18.202233154608493	-27.22995823074494
482	20170905_3_VHMM003_00_25_08_106_0_00_204_cc	20170905_VHMM007_01_23_55_068_0_00_175_cc_x	0.7020176649093628	-17.38053560100953	-27.493895049797178
483	20170905_3_VHMM003_00_25_23_475_0_00_160_cc	20170905_VHMM006_01_24_18_409_0_00_184_cc	0.1489857733249664	-29.036235227029547	-24.424402416364217
484	20170905_3_VHMM003_00_25_27_554_0_00_176_cc	20170905_VHMM006_01_24_22_500_0_00_204_cc	0.1332346200942993	-32.363828512825144	-21.622323638516093
485	20170905_3_VHMM003_00_25_31_200_0_00_133_cc	20170905_VHMM006_01_24_26_162_0_00_170_cc	0.1258157193660736	-26.529722650869747	-22.066620982830116
486	20170905_3_VHMM003_00_26_23_113_0_00_185_cc	20170905_VHMM006_01_25_18_133_0_00_212_cc	0.4410220086574554	-20.407061389136388	-23.07142067140372
487	20170905_3_VHMM003_00_29_33_047_0_00_193_cc	20170905_VHMM007_01_28_20_311_0_00_172_cc_x	0.5063121914863586	-16.686845171522467	-29.78807746939967
488	20170905_3_VHMM003_00_30_09_753_0_00_168_cc	20170905_VHMM007_01_28_57_097_0_00_134_cc	0.4447557628154754	-19.52811331033891	-25.95724365919185
489	20170905_3_VHMM003_00_34_21_153_0_00_175_cc	20170905_VHMM007_01_33_08_915_0_00_139_cc	0.2521847486495971	-15.885067345132809	-26.457583632289527
490	20170905_3_VHMM003_00_35_00_857_0_00_185_cc_x	20170905_VHMM007_01_33_48_772_0_00_151_cc	0.4376294016838074	-17.37828302033395	-34.30799565416952
491	20170905_3_VHMM003_00_35_34_563_0_00_193_cc	20170905_VHMM007_01_34_22_470_0_00_151_cc	0.3393670320510864	-24.854292124895068	-25.682771228187033
492	20170905_3_VHMM003_00_38_16_111_0_00_193_cc	20170905_VHMM007_01_37_04_212_0_00_155_cc	0.5974915623664856	-17.449846507604583	-35.05817449413725
493	20170905_3_VHMM003_00_39_14_576_0_00_149_cc	20170905_VHMM007_01_38_02_823_0_00_171_cc	0.348163902759552	-28.045225469301748	-31.050013272726776
494	20170905_3_VHMM003_00_39_34_595_0_00_031_sn	20170905_VHMM007_01_38_22_879_0_00_039_sn	0.2051592171192169	-20.79553167949446	-55.13341715670644
495	20170905_3_VHMM003_00_40_53_055_0_00_188_cc	20170905_VHMM007_01_39_41_464_0_00_176_soc	0.2095876783132553	-23.65732375592725	-28.827462635127468
496	20170905_3_VHMM003_00_40_54_040_0_00_204_cc	20170905_VHMM007_01_39_42_423_0_00_245_soc	0.0902212485671043	-21.01238853860027	-29.439871333694086
497	20170905_3_VHMM003_00_42_05_973_0_00_156_cc	20170905_VHMM006_01_41_02_928_0_00_170_cc	0.4884756505489349	-20.975212175101305	-24.562210328289193
498	20170905_3_VHMM003_00_44_09_039_0_00_132_cc	20170905_VHMM007_01_42_57_717_0_00_155_cc	0.3188906610012054	-24.936291536612444	-30.45100723268242
499	20170905_3_VHMM003_00_44_48_323_0_00_163_cc	20170905_VHMM007_01_43_37_063_0_00_171_cc	0.1176806166768074	-30.193868404745302	-25.820039402956326
500	20170905_3_VHMM003_00_45_19_725_0_00_124_cc	20170905_VHMM007_01_44_08_589_0_00_134_cc	0.3143999576568603	-22.74153704028409	-25.368197328816045
501	20170905_3_VHMM003_00_46_06_895_0_00_208_hyb__(cc+ld)	20170905_VHMM006_01_45_04_280_0_00_219_cc_*	0.1236646994948387	-19.550582873352244	-29.15048014940846
502	20170905_3_VHMM003_00_49_49_359_0_00_162_cc	20170905_VHMM007_01_48_38_535_0_00_132_cc	0.2805459797382355	-24.044699439579006	-32.09649402147195
503	20170905_3_VHMM003_00_51_37_600_0_00_173_cc	20170905_2_VLF206_00_40_55_681_0_00_194_hyb_[cc+ld]_*	0.3337362706661224	-15.805007657663925	-19.90087059666034
504	20170905_3_VHMM003_00_51_48_449_0_00_167_cc_*	20170905_VHMM007_01_50_37_837_0_00_149_cc	0.2239435166120529	-19.13955361774893	-26.1689469491227
505	20170905_3_VHMM003_00_51_49_130_0_00_226_hyb_*__(sn+cc)	20170905_2_VLF206_00_41_07_261_0_00_214_hyb_[cc+ld]	0.1319391131401062	-29.4276538052747	-20.479170377319377
